author,message
Sthakathi Khumalo,"Is this the same fellow who refused a 2 million bribe..?? But why did under this guys leadership That cough by Zondo reminds of Skhumba saying cabanga umkhulu wkaho kuthiwa uyashona.... "Ae wavelelwa uZuma September is septembering us hey!! but she should learn shame "So tell me something people "Derek Main Thanks bro!! Eish But Isn't Mwrebi and Jiba challenging Mkgoro report?? "Norman Zwane They are represented by that Tsotsi Majavu even... I wish they would come here and get Adv Maleka and Zondo in action
welton paulse,Eish mara when Zondo clears his throat it sounds like Thunder somewhre in Johannesburg😁😁 "Eish Zondo sounds sick @Norman Zwane......or he must Vote ATM...bathong They must give him Vicks vapo rub "@Norman Zwane  "I am telling you Hlaudi bugged the Chair's microphone "chair reminds me of my late great grandmother
Norman Zwane,@Sthakathi Khumalo Mzilikazi kanti ubuye ulalele lesisigebengu saseTembisa uSkhumba? @makhosi nobhatyi Amahlathi aphelile koJiba. Their circle is just diminishing in multiples. "@welton paulse I thought I was the only traditional consultant here Paulse "@welton paulse So wena ungenaphi? The judge must just slaughter a goat and his ancestors will tell him to vote Cope @welton paulse His ancestors went before ATM. He vote ATM we will be talking about a former judge. "All these people who are implicated need to come together "@welton paulse Hlaudi's T-shirts are causing quite stir in Qwa-qwa Mthethwa here Mthethwa there Mthethwa all over the sickly evidence of Booysens. What was wrong ngo Nyambose? H L A W U D I 🗣 Ms September if she was black would be a very beautiful girl. @makhosi nobhatyi No wonder the hall is half empty today. Batohi is in the house? @makhosi nobhatyi Not my kind of black @makhosi nobhatyi Are you looking at anything else either than Ms September Nobhatyi? @makhosi nobhatyi Ngikubona la esibukweni sami @Od Mod I think they kick you out if you are NOT corrupt. Sello Maema not Sello Malema @Kay Kay Scary stuff I tell you @makhosi nobhatyi They would be planning suicide if they came here. "@Sthakathi Khumalo They have been advised to challenge by no other than Zola Majavu who advisec Ntlemeza. Hlaudi @Kay Kay Can you imagine how she must sh*tting bricks right now for that 'little' lie.?
Thapelo Motabogi,karima brown
funicanz,"Can someone please bring Bostol for our Chair DCJ has been irritable since she started leading this evidence.
Sebation Nantsika,Can you please call hlaudi’s name
delphin yvon Moukouma Mboussi,Malema was willing to kill for Zuma Kiss the boers
Wildthing,is Jiba on her way to jail yet. Zuma to follow her to Jail. the sooner the better. Think Zonda is under a large amount of pressure. he has worked with the people he is now hearing about there wrong doings and will need to take action to sentence them soon. ha ha another bomb just gone off. respect to Judge Zonda for calling out the full rank of Boysen he is showing respect. Pilliy go play somewhere else.with your Pilli will enjoy bye you blocked There is one she can get. sweeping the floors in Jail. state pay and all. but behind bars. I hope Judge Zonda gives LG Boysen the right to arrest each one that was involved in all this corrupt action.
Raymond Fitzgerald,the judge is just fantastic who cares if the poor man has to cough
Henk van Anraad,I think he is trying his best
Siyabonga Dladla,@Kay Kay and she seems to be bringing a lot of irreverent info to this commission...I think that's why the Chair is a bit irritable today
douglas gwambe,kay kay ANC is corrupt Anc is corrupt not individual the in tire organization Derek main 88% of corruption is from AFRICAN NATIONAL CORRUPTION.
peter sikoshule,"Anc is not individuals
Derek Main,"@Sthakathi Khumalo If they want to clear their names. If they don't testify here @douglas gwambe Too true. The ANC has corrupted all levels of government - from parliament to ward councillors and everything in between. Corrupt to the core. @Sthakathi Khumalo Let her try - then they can grill her. @douglas gwambe I agree 100% ANC - The Poephol's Choice @makhosi nobhatyi They will be torn apart if they do. @Kay Kay She said it was unfair and she stood by her assertions that she was furthering prosecutorial independence not hindering it. She is waiting for parliament to debate her removal. Ramaphosa stated that Jiba could not be given any public service job.
Solly 12,Remember Jiba was already facing charges that were dropped by Shaun Abrahams on the day she was meant to appear in court You can read Jiba’s response to her sacking by Ramaphosa on the presidency website Kay Kay she criticised the report saying Mokgoro made elementary mistakes & requests Cyril to redeploy her to another state institution Ryan John I’m going to block you
Od Mod,corruption is a way of life in the ANC
Thabiso Itumeleng,he he he he chickens have come back to roost. "Either way the elections goes
Richardt Human,Wonder what the polls will demonstrate next week
Danie Nilsen,it is not only farm murders we should be woried oubout police being murderder and all inocent people for this matter but to hear all this killings of police is appaling madness to say the least and it is danie you can not even spell a name pillay you are a troll nothing more nothing less do not be caught plz
Mahen Pillay,the khoisan land khoisan land khoisan.land john next same to you danie troll you too danie you too michael you too john im staying next to john in silverglen khoisan.land john is racist i blocked him ryan must go work to buy his land
Siive Tyolo,what is going on?
Born free,Is it any wonder that the rand plummeted and South Africa was declared a Junk Status.. thanks to Zuma and his comrades of corruption. Ryan are you inviting hate speech? There are legal implications for inciting hate speech.. Ryan I won't pretend to support EFF.. I don't support the EFF thugs. You think not.. your incitement will be referred to Afriform Ryan your messages have been copied as proof of hate speech. Incriminate yourself some more Ryan.. Why would you have to fear whites what is your problem? Ryan don't lower your standards to that of the EFF sorry my land belongs to Nedbank free everything.. honestly where is the money going to come from? You will have to qualify for a bond EFF stole from VBS which is poor black people's retirement funds All whites would have taken their money off shore to safer destinations Yes that's exactly what that EFFING party will do All aboard the Titanic = EFF All should be forewarned that the EFF have stolen from the VBS and this is just the beginning Ryan you can't be serious Yes Yvonne I agree all Malena's promises are absolutely unrealistic and would be fateful for this country.
Auti Mjita,"These white people pretending to be EFF supporters are boring really you will not convince anyone of you fake farm murder drivel...instead you are showing the world what you really are. ball-less imbeciles who cower behind anonymous accounts to troll public platforms...disgusting! @Val Speirs He is Afriforum boet! there has been an increase in such accounts recently..all operated by right wing orgs...we know this
Jane .Blamire,report and block him
Yvonne Morudu,ryan John I wanted to join EFF but I realise am not educated your president hates uneducated people no Julius was calling someone stupid from Limpopo bcz he is not educated... I don't qualify to be in EFF am not educated "imagine Juju being the president the economy will collapse within 2 days.. a dictator EFF is nothing but a dictator of note he will bring this country to its knees . he said he will encreas the economy with about 6 percent within 6 months... 702 asked him he couldn't explain the sad part is that he is lying to ignorant supporters I did not meaning am not accepted?
