author,message
Lloyd Nkambule,hmmmm hot seats hmmmmm
Moeneeb Martin,not that it matters what he is. but his full name is Brian Tebogo Van Wyk
Tersia Honiball,spur buddies
Margareth Waterboer,"People "@Kirk gemmell "@Thando Nkutha "This witness is complete puzzle..she leaves more questions... Is she part of the scheme I think the chair is not fooled and deliberately poses questions that seem innocent.. "Absolutely "Why didn't she go to police.. No She willingly became a conduit for transfers of money and was given payment for it..the R 500 000 It was the pattern among the corrupt gang.. "Ben "Yes "@Pastor JJ "Oh come on Incompetence kills economies.. Or any business.. We should employ the best for the State. "Can you hear the recording Ok. Thx for clarifying that.. @Anne M "@Mhleli "Yes "Oh
Willie Nwanati,this lady seems she knows what was going on "yep she is puzzle ja neh they are going to fix it when they come it will boom she's allowed to do do the commission allow anyone to use the language they prefer maybe if she can use her language it can be better for her to explain it I think she didn't know nothing about tenders cos they wanted her CK certificate to get those tenders yep she was happy that she get money at the end even now she is implicated to this witness "she said she will get 2million per annum "yep  is what I thinks too
Lucia Bennett,Do these ppl have no conscience? This witness is always taking notes. Haibo Going to confuse herself.
Dabble Smith,"Africans keep talking about it more and more "Africa only has Africa to back it up "We are all born here "I love you South Africa "@ Thando We need to work together. I back the commission. The chairman he is a boss ❤ "It's a delicate topic Exactly "Not just attentive "I agree Magda "They will fix it now
Wendy Jones,beleve her and you will believe anything
TV Gee,Spiritual what? Chairman is very attentive don’t be fooled
Kirk gemmell,"The leftists and populist are globally the ones behind this racism phenomenon that a proven fact  Allways had my doubts about Lynn Brown funny how you can look at someone and just get that feeling ? "Was it not Lynn Brown who sold our oil reserves below market value  Ahh can’t wait for her to get nabbed Cyril should declare a state of emergency and arrest all these people implicated sooner rather than later - these thieves will kill to stay out of jail It’s the only way to by pass the corrupt PP legally he has to do something drastic now they must be plotting as we speak Respect for this woman testifying I like this to come stuff so entertaining I always said Africa will be recolonised before it’s own people realize how important morals are? The Chinese will be harder taskmasters watch they already have their own police in SA!! "The only benefit of Chinese or Russian take over will be no crime will be tolerated by anyone not connected ! Everyday crime will stop  "Horrific repression is precisely what I am eluding to 
Sebastian Gudu,since when business seek spiritual advisers I wonder how this women was appointed she seems to know nothing about business
Kim Robertson,"he listens to everything "she is sweating 
Anne M.,@donovan daniels Are you being sarcastic or do you genuinely believe Judge Zondo is a bit slow? @donovan daniels I think the DCJ is one of the most brilliant legal minds in the country. Don't be fooled by his soft spoken or politeness. Looks like it "Babadi Tlatsana Morning Robert\ "Van Wyk "I had a look at his LinkedIn profile @Margareth Waterboer She's listening to the recording through earphones "She recorded a conversation with Van Wyk "@Thando Nkutha Yup @Thembisa Odendaal 😂 Well done @Thembisa Odendaal . @Norman Zwane 😞 @Millicent Shozi Nice! Enjoy. I said this before and I'm going to say it again. F#@K!! My mother will turn in her grave if she hears me swearing. No wonder greed is one of the 7 deadly sins. @Sthakathi Khumalo She's listening to the playback of recording she made of the conversation with Van Wyk. "The other questionable person "According to what the new NDPP said at her press conference "@Ben Cole I have mixed feelings about that. We need her evidence to prosecute the big fish @Margareth Waterboer Wasn't that a corrupt policeman on Bosasa's payroll that was trying to intimidate Agrizzi? A few weeks ago the NDPP said she would be appointing a member of her staff. I hope someone from SARS is also in attendance at the commission. @Norman Zwane I think it was more about the NPA who wouldn't prosecute. I'm not saying there aren't some corrupt policemen but prosecution remains an NPA decision. "@Luvuyo Zantsi You are right "I would rather the NPA take longer and get their ducks in a row to get a successful conviction @Danie Nilsen There are many performers in this corruption circus.
Sabelo Zulu,Donovan I believe he's not slow but ensures there's evidence to back every evidence
Mike Meyer,"she is a crook agreed Watson
Ben Cole,"She Has it been established what she contractually should have received for managing the two airports. Yesterday she said she decided to whistleblow by threatening to go to a newspaper because she felt she had become a servant in her own company. But her “nativity” is beyond belief. "Watson Mustangs Born Free. We don’t know what party she belongs to.But does it matter? At least she spilt the beans. "Magareth Waterboer. Like in a court Is the NPA representative listening. Gareth Davies? Really. She seems confident to me. Not shifty at all. And South Africans complain about Nigerians! Our reputation as a nation shot into pieces. "Is this Bye bye Thuma Mina?Houston She won’t only need Trengrove. She will need protection too. Flee to Botswana and don’t tell anyone where you are. We no longer have to wonder why the NW province was placed under administration and why Mahumopelo was dismissed as premier. "After today Correct Norman Zwane Our president and his executive must and will have to fight to overcome this widespread perception of corruption and hopelessness. Do this before it overcomes the nation’s psyche and belief in SA Any qualified lawyers on the chat group? Can this witness be deemed complicit in this scam simply because it took her this long to whistleblow? But must this witness also run? Or seek a team of defence lawyers? Lesson I have once again earnt. Wait until you have all the facts before you form an opinion about something/someone. "Magda Seguin One foresees that “Pay back the money” will become the continuing mantra for some politicians in parliament from this day on.
11soccerdad,Chairman Zondo is absolutely brilliant. The epitome of balance and justice. The Judiciary is the only hope this country has left.
Danie Nilsen,at half a million a pop i would also not ask many qeustions her busness was not ground handling it was a laundery like in money laundering and she new from the start and she wanted more but could not get it she blew the bugle or a biiiig whisltle lol she is compromised in the beginning and the lie grew as they tend to do and the money she was or not paid was not confusing and she did not refuse it they used the perfect person to use agreed only greased hands will give you any type of tenders in the private sector in conection with tenders and procurement as a company will have front person to inform you of other competators prices and where you are on the list so reduce or loose and the front person in the office of procurement also wants a cut of the pie very frustrating "why do uncle cyril wants to put us in a big pot and heat the water very slowly so you get cooked without noticing it this aunty mistakenly was put in the same pet we taught them how kwaaks only diffrence nigerians thinks it is legal "lol i once long time ago i  lol i did the job and invoiced it and even paid the vat due to the state i will apear at any time i wil fall in the row of hundreds like me lol steal wheel and deal and whistles blowing it sounds like an ochestra robben isle can be fully functual again and afrter severving time become the new cabinet. we must assume only black people and all goverment workers are corrupt there are all races and countries "as we listen to the amounts here it is small fish and not the great white agrittzi all this millions must have come from somewhere can anyone explain from where? "maybe some of it is ""WHITE CAPITAL""?" is lynne the one with the big dogs? 2 of them like in balls lol under an yellow black and green umbrella "why is this thought come into my mind that in the 1970 "true it is so but there were work and food and hospitals that was not just mortuarys who is the main suspect in a tremendous crimes against the sa population please tell me i want to coment on that in the big picture who is the criminals in this state capture are we to ashamed to say the entity of the main yes i a gree takes 2 to tango or what ever just the 1` name or i wil spell it myself
watson mutanga,"Financial illiteracy has devastated communities Party cadres being put in positions they aren’t qualified for. Out of nowhere the Comrade has access to what he or she thinks is free money. "If there aren’t jail terms after the recommendations of this commission
Tsepang R,we have an hour tea break? this commission and time keeping.. why didn't they test the recording before? poor preparation. they're own technology always gives them problems yet they never learn spill the beans mama haha! but we're so used to beans being spilled that its not even exciting anymore! mxm If you don't take care of them you'll never get payment😂😂😂 thats very true you guys have sound?
nuts King,.yo
Cobus Opperman,"Reinette Raubenheimer 
Yonam Daudi,still watching the recordings
Mark Kidd,With Pres CR speech this gives me hope that some people will be held accountable !!!!
Fello Mkhize,..but it just doesn't make sense tht she would let this Van Vyk character do as pleased with her company if she wasn't IN on it.. ..recording should have bn sent fr clean up earlier yazi "knowing what I know now "is LYNN Brown a man or woman "@Tholithemba "..those of U who vote ANC We are at the time in our lives where I wish the apartheid government (without apartheid itself and it ways) would come back to power. "imagine JZ @Bongumenzi Nxumalo read what's in brackets baba "@Thembisa Odendaal
Ingrid Toka,this tea break though.... @Born Free I thought so too no sound?
Peet Venter,Eish... The Libe Chat will be 500 000 members when Zuma comes to testify. "@Tholithemba Ntsele We will have to ""listen carefully now"" when he mentions all the bribes he received."
Norman Zwane,"This kind of Black business I hate @Tholithemba Ntsele I doubt if she knew there was a tender. I doubt if there was a tender. There was a fraud clearly. "@Love Moore That is so sad. I've met this kind of a poster girl. Very ruthless @Rox Moleme Tonakgolo = Supra?? "@Rox Moleme Its a queue of beneficiaries. List is headed by ministers Lynne Brown "No wonder Mr T Ngweenya was asked to drop the investigation "@Eddy Monnapula Nkadimang Think of all the frustrated people who are submitting business plans "@Thembisa Odendaal I was once one of 3 prferred bidders and I was asked to declare who I knew in the ""inside"" @Thando Nkutha Johannesburg Council for the supply of office furniture. The fellow who got the tender had the furniture manufactured for him by a firm in Midlands which was not BEE at all. @Thembisa Odendaal That was a 2006 tender of Johannesburg and I ran for cover when I realised that all 3 of us top bidders were compelled to use that Midlands firm otherwise no deal. @Born free @Pastor JJ Pastor JJ I was handled by a black pastor fellow from Maritzburg so I never got to know the front end sorry. The black pastor we were told was a shareholder & its him we spoke to @Born free I know but as I say the black pastor from Maritzburg was the gatekeeper "@Born free @Thembisa Odendaal Despite my experience @Born free Her testimony was that she swept the last R20m into a seperate account to frustrate van Wyk. She wanted to keep a piece of the cake too. "@Luvuyo Zantsi We know the CFO lied @Luvuyo Zantsi Both this witness and Ngwenya testimonies contradicted hers. @Robert Russell I'd be careful of that. I do not thin CR is our hope until we as a society take things into our own hands. CR represents a system. It may be refined but it is the same system. "@Thando Nkutha The narrative is that Cr was overtaken by the SG in order to douse the flames of these ongoing investigations. There is no way the ANC will investigate itself to death @Luvuyo Zantsi The divided ANC narrative is meant to suck us into thinking there is hope within the ANC. The truth is as I put it yesterday: Go into a brothel looking for a virgin @Born free Not if you thought there was likely to be more. This fool sounds like Vytjie Mentoor @Tholithemba Ntsele She was chasing after the money nothing in principle. It's like asking the court to assist you after losing in a gambling scam. """Supra wants your head"" very typical" """Why am I not suprised that not a single case was investigated since 2017?"" That is how the ANC wins handsdown - bought the police to kill off any investigation." @Anne M. I remain corrected. The ANC had by then completely hollowed out the NPA just so there is never any come-back. I have serious doubts about our ability to ever revive the abilities of the NPA @Luvuyo Zantsi I fear that the something which is done to reverse the rot is being strangled by the Ace;s of this world at birth. This revival will be a still-born. "@Luvuyo Zantsi SARS have not brought one crook to court yet. I suspect that will die an ordinary death. I have very little hope in all this @Luvuyo Zantsi personally "@Luvuyo Zantsi I concede on Entities
Waterbearer,What’s going on now?
Robert Russell,Morning Guys..... who is the witness? Ok got it thanks Anne Hi Magda how you doing? There was NO tender and her company got R20m "Who is the """"he"""" they are referring to?" Sorry for all the questions.... who is she listening to Lyn Brown never acted on any board member who was known to be corrupt BEE has been scrapped in Nambia..... because it doesn't work Agree with you Magda...... we going to very busy blocking them over that period A factional trade off Magda..... but a disgrace none the less Cedrik Frolick..... is.....and another disgrace @Luvuyo Zantsi CR is our only hope... the ANC have proven that they are morally corrupt...... as a collective WITH DRAWN.....FFS.......
Millicent Shozi,haibo can anyone out there give me a tender loving care what punishment will all these people get? yoo abantu badla ama millions abasi hlebeli hai parliament will soon be empty chair raise your voice sad to leave you now. going for my massage back and front
Love Moore,"looooool...BEE Window dressing at its best
Thembisa Odendaal,This skelm besigheid is so degrading to the rest of us because it merely confirms that you need to be skelm to get these tenders.if you are honest & hard-working forget it these ministers should lose their pension if they are serious about fixing this we don't need isidingo this is the new daytime wholeday soapie called state capture when I was approached to get a tender to get millions without doing work i ran a mile said no thank you I'll stay poor rather I don't want these problems @Norman Zwane I urge you my brother to sue these corrupt people for damages making you hopeful when they knew it was a sham @Tholithemba state is capacitated but with alot of skelms Guys let's get together as a group and we release our own report of the state capture commission and let's see how judge zondos fair @Kirk no it was that other skelm girl I think Peters who opened a spaza selling our oil at lower that cost I get sick every time guys seriously this is affecting my health @Thando then we might as well give up the fight @Magda the only remedy is for the poor to suffer otherwise at which point do they see that the ANC is skelm There's no pill for stupidity @Ben Cole but Mahumapelo is now chair of chairs in parliament so the more skelm the better what a waste of time @Norman Zwane I voted once in 1994 @Luvuyo I really get sick when I hear these name yes I really am not interested in the facts I heard though in the news that supra made some or other list which is disgusting he should not get a seat I bebelive the entire chain of the system is corrupt because how is it that the money goes into a bank account and there's no follow up in terms of sars unfortunately people cannot claim ignorance anymore like ultimately this lady will just like ms nhantsi who clearly was over her depth because being a CA does not automatically qualify you to run sa @Lex Luger yes well done to sch and team and I love adv hofmeyer she is sharp she keeps these interesting she's my girl @Magda you should have really seen what lex luger was really saying commending dcj goodness you just made claims of being so well read and a guru of communism and you could not decifer a simple thing @mhleli hi daddy nice to meet you @lex luger the issue here is people trying to be clever seriously are we so low in self esteem to behave so poorly in public no compassion for others I just want you to see I clever i am the law is coming for you you have to choose eu or as citizenship no more both why because you want both feet one train and one on another make you choice...we don't want to carry unnecessary takers you are the well read one so consult and confirm what I'm saying I'm just the novess The dual citizenship is mostly kept for financial gain because they can claim oh I'm more in the ue therefore not pay tax here and then have a moerse lot to say @mhleli get a life do you have parameter issues you decide your narrative and I control mine you can decide for your children @Fello Mkhize let's try play nice guys let's play the ball not the man please somebody write a script already supra wants your head ace wants 10 percent of will make box office @sindiswa moolman I will believe it when I see it ...i think we are being played this is a very expensive game so many houses should have been built @sindiswa we'll have coffee I'm in Cape town I just want to see an ounce of justice @sindiswa moolman I will hunt you down 😅 @Luvuyo we just want to see that this was not all in vain @Fello Mkhize I sometimes fear that it could mean there's nothing wrong with JZ but something seriously wrong with us to be duped by a guy with grade 3 @Luvuyo we are super grateful for the strides but can you blame us for the skepticism they have really messed with us Flags and the female Agrizzi @Fello scary....thank dcj
Rox,this looting is depressing Dipou Peters Tonakgolo
phemelo seothaeng,Tenders can corrupt yong ! Tona Kgolo s money .
Gezani Morris,my big question is what is going to happen afterwards
Michael Michael,Morning is the commision not live on 403 or 404?
Derick Mampuru,WOW I'm really waiting for Zuma right now
Trymore Moyo,what's on the record that she is listening to?
Ayanda Sokhela,joined late. what is being investigated here?
Gareth Davies,He body language is that of an untrustworthy individual. just shifty.
Patrick Makhoba,"come zuma's turn
freez Frazer,zuma come to zondo
Ndidendavela Nam Bathembu Mgudlwa,So the NW government was another VBS
adrian albertyn,A foreigner listening to this lot will never invest in the banana republic called RSA.
Sthakathi Khumalo,what is happening here?? why does she have earphone? Anne M. thanks
Thabang Aphane,Are Ministers suppose to earn R10 Million? Makes sense R 10 Million for 5 year period in once-off payment bases "@Willie Nwanati yes she is contradicting herself "I hope NPA SIU and HAwks are watching Money laundering at its best
ARTHUR PINIEL SHOKO,at this rate of pay-outs did the corporate make any money at all to justify it's continued exist anymore
Cishile Zokukhwabanisa,What a sad BEE case Supra is Game of Thrones 😃 Come again...
Sindiswa Moolman,She was part of the whole State Capture Corruption Project. She is a NW Agrizzi. She wants us to believe that she had some level of integrity. This woman looks and sounds dodgy in her answers and body language "This woman is under investigation for her corruption etc. Look at the monies that moved to different people. This woman must be recharged. The Chinese people are here now? Yhooo... Supra. i hope she will be able to prove these incidents and the messages. Hahahaha @Born free Uyaxoka lomfazi. Where are the recordings? I agree @Norman Zwane This woman is liar. I will not be surprised if the Commission comes back empty handed on these police cases. I voted the ANC because JZ was no longer the president and CR demonstrates that he is cleaning up all this mess @Fello Mkhize . Supra will not get away with this @Thembisa Odendaal Thats your opinion @Andre Gerber and you have a right to it. "I will remind you of this chat with you @Thembisa Odendaal I have my colleagues in that Commission listening and investigating every evidence that comes out it @Thembisa Odendaal. "I will be there my sister @Thembisa Odendaal Hahaha @Thembisa Odendaal he is sooo corrupt. Thats why she still want her share of the loot. Shes so corrupt...
Albert Noah,"Maybe there is need to change the political system
Tahir M,Phew! Business Fronting is dangerous
Bernard Matolino,"Deputy Chief Justice Zondo @Born free That is what some of us have been saying since she took the stand @Magda Seguin Yesterday you were a corruption and fronting expert today you are an oncologist -- who works every Saturday "@Magda Seguin Ever heard of a figure of speech @Magda Seguin You started with me. I was just being a cyberspace citizen and you interfered with my rights. @Born free And this witness knew exactly what was happening but now she wants to play victim Well nothing has happened to all who have been implicated on this forum. Remember Agrizzi's gripping testimony? Not even a local sergeant has called anyone in for basic questioning @Thembisa Odendaal Thanks that was really my point. Justice Zondo is an admirable man. His work ethic is great. Even the breaks on this commission are to the minute @Ben Cole I think everyone must be allowed to make their point without some bullying from dark corners @Mhleli Sibanyoni I also didn't know Gavin made a run for it. He copied the lowly Guptas Hayibo she was arrested she doesn't even care what she was arrested for. even if i was arrested for public indecency I would remember that. Racketeering and she forgets? @Mhleli Sibanyoni Well put my brother. Well put. She knows being arrested is just initiation into a club of the elites of the elites of eating public funds "In normal countries "FOLKS
Mzalwane Mzala,Which hospitals are closed on a Saturday?
